wafer_id,experiment,step,time_sec,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve
3302,33,36,47.4687,4.0,752.0,752.0,135.0,0.0,863.0,100.0,1229.0,9416.0,8980.0,-1534.0,28.0,16182.0,19182.0,-9.0,16324.0,350.0,1.0,28330.0,49.0
3302,33,37,48.5,4.0,752.0,754.0,133.0,0.0,860.0,101.0,1232.0,9426.0,8976.0,-1979.0,28.0,16370.0,19174.0,478.0,16572.0,345.0,1.0,28348.0,49.0
3302,33,38,49.5156,4.0,751.0,753.0,135.0,0.0,855.0,100.0,1229.0,9402.0,9028.0,-951.0,27.0,16539.0,19168.0,504.0,16508.0,345.0,0.0,28350.0,49.0
3302,33,39,50.5625,4.0,752.0,754.0,135.0,0.0,859.0,102.0,1231.0,9430.0,9003.0,-1659.0,28.0,16431.0,19166.0,1294.0,16092.0,354.0,0.0,28342.0,49.0
3302,33,40,51.5469,4.0,752.0,754.0,136.0,0.0,854.0,100.0,1228.0,9411.0,9006.0,-1164.0,28.0,16665.0,19172.0,394.0,16610.0,343.0,0.0,28358.0,49.0
3302,33,41,52.5781,4.0,751.0,753.0,136.0,0.0,847.0,101.0,1228.0,9424.0,8964.0,-2287.0,28.0,16447.0,19138.0,16.0,16242.0,359.0,0.0,28340.0,49.0
3302,33,42,53.5937,4.0,751.0,753.0,132.0,0.0,829.0,101.0,1227.0,9426.0,8971.0,-1127.0,28.0,16298.0,19150.0,322.0,16544.0,347.0,0.0,28336.0,49.0
3302,33,43,54.6094,4.0,753.0,755.0,134.0,0.0,706.0,101.0,1243.0,9417.0,9037.0,-197.0,27.0,16565.0,19192.0,-675.0,16998.0,357.0,0.0,28130.0,49.0
3302,33,44,55.625,4.0,752.0,754.0,134.0,0.0,587.0,100.0,1244.0,9406.0,8972.0,795.0,27.0,16736.0,19386.0,-510.0,16684.0,348.0,0.0,28092.0,50.0
3302,33,45,56.6562,4.0,752.0,754.0,132.0,0.0,467.0,100.0,1231.0,9427.0,9002.0,161.0,27.0,16926.0,19576.0,-748.0,16690.0,348.0,0.0,27966.0,50.0
3302,33,46,57.6719,5.0,752.0,753.0,131.0,0.0,389.0,101.0,1258.0,9383.0,8988.0,-1868.0,30.0,15890.0,19748.0,-445.0,16460.0,353.0,0.0,27836.0,49.0
3302,33,47,58.7031,5.0,752.0,754.0,135.0,0.0,363.0,101.0,1302.0,9392.0,9011.0,-1899.0,29.0,16356.0,19788.0,-85.0,16156.0,342.0,0.0,27846.0,49.0
3302,33,48,59.7187,5.0,752.0,753.0,132.0,0.0,369.0,101.0,1241.0,9497.0,8970.0,810.0,26.0,16661.0,19786.0,-35.0,16352.0,351.0,1.0,27852.0,51.0
3302,33,49,60.7344,5.0,752.0,753.0,136.0,0.0,360.0,101.0,1215.0,9424.0,9010.0,202.0,27.0,16899.0,19784.0,-456.0,16566.0,349.0,0.0,27844.0,51.0
3302,33,50,61.7656,5.0,752.0,754.0,134.0,0.0,360.0,100.0,1234.0,9434.0,8962.0,-962.0,27.0,16654.0,19786.0,450.0,16444.0,355.0,0.0,27852.0,51.0
3302,33,51,62.7812,5.0,751.0,753.0,135.0,0.0,356.0,101.0,1227.0,9411.0,8993.0,-417.0,27.0,16887.0,19778.0,632.0,16558.0,346.0,0.0,27838.0,51.0
3302,33,52,63.8125,5.0,752.0,753.0,134.0,0.0,355.0,100.0,1228.0,9447.0,8923.0,-680.0,27.0,16709.0,19780.0,-322.0,16530.0,345.0,0.0,27846.0,51.0
3302,33,53,64.8125,5.0,751.0,753.0,134.0,0.0,351.0,102.0,1231.0,9434.0,9003.0,-752.0,28.0,16992.0,19792.0,71.0,16558.0,361.0,0.0,27822.0,51.0
3302,33,54,65.8437,5.0,751.0,753.0,132.0,0.0,345.0,100.0,1231.0,9411.0,9004.0,-1028.0,27.0,16912.0,19838.0,-369.0,16698.0,357.0,0.0,27762.0,51.0
3302,33,55,66.8594,5.0,752.0,753.0,135.0,0.0,341.0,102.0,1227.0,9433.0,9009.0,-1744.0,28.0,16797.0,19884.0,-570.0,16404.0,343.0,0.0,27600.0,51.0
3302,33,56,67.8906,5.0,752.0,753.0,133.0,0.0,342.0,101.0,1229.0,9420.0,8972.0,-1473.0,28.0,16635.0,19888.0,-436.0,16604.0,348.0,0.0,27742.0,51.0
3302,33,57,68.8906,5.0,752.0,752.0,134.0,0.0,338.0,100.0,1224.0,9410.0,8983.0,-1800.0,28.0,16571.0,20062.0,-91.0,16256.0,353.0,0.0,27620.0,51.0
3302,33,58,69.9531,5.0,752.0,754.0,132.0,0.0,320.0,100.0,1221.0,9392.0,9017.0,-2015.0,28.0,16617.0,19982.0,87.0,16598.0,342.0,0.0,27590.0,51.0
3302,33,59,70.9531,5.0,752.0,754.0,132.0,0.0,306.0,101.0,1220.0,9387.0,9020.0,-1068.0,29.0,16504.0,20116.0,-480.0,16296.0,353.0,0.0,27386.0,50.0
3302,33,60,71.9844,5.0,751.0,754.0,132.0,0.0,303.0,101.0,1224.0,9444.0,8984.0,-1866.0,30.0,15955.0,20110.0,-714.0,16760.0,349.0,0.0,27344.0,50.0
3302,33,61,73.0,5.0,752.0,753.0,133.0,0.0,288.0,102.0,1227.0,9440.0,9084.0,-1038.0,30.0,16229.0,20176.0,-694.0,16742.0,346.0,0.0,27420.0,50.0
3302,33,62,74.0156,5.0,752.0,754.0,134.0,0.0,298.0,101.0,1234.0,9487.0,9003.0,-401.0,29.0,16359.0,20272.0,137.0,16024.0,342.0,0.0,27388.0,50.0
3302,33,63,75.0312,5.0,752.0,753.0,134.0,1.0,337.0,101.0,1240.0,9427.0,9103.0,1014.0,25.0,17147.0,20004.0,147.0,16892.0,343.0,0.0,27834.0,50.0
3302,33,64,76.0625,5.0,752.0,754.0,132.0,0.0,383.0,100.0,1238.0,9414.0,8996.0,213.0,26.0,17040.0,19842.0,130.0,16136.0,349.0,1.0,27896.0,50.0
3302,33,65,77.1094,5.0,752.0,754.0,136.0,0.0,441.0,102.0,1231.0,9413.0,8956.0,1082.0,25.0,17032.0,19546.0,386.0,16138.0,346.0,0.0,28156.0,51.0
3302,33,66,78.0937,5.0,752.0,754.0,135.0,0.0,503.0,100.0,1231.0,9370.0,8947.0,701.0,26.0,16985.0,19288.0,14.0,15942.0,346.0,1.0,28354.0,51.0
3302,33,67,79.125,5.0,752.0,754.0,132.0,0.0,529.0,101.0,1228.0,9376.0,8935.0,828.0,26.0,16932.0,19080.0,26.0,16400.0,357.0,0.0,28300.0,51.0
3302,33,68,80.1406,5.0,752.0,753.0,135.0,0.0,531.0,102.0,1225.0,9336.0,8981.0,596.0,26.0,16900.0,19096.0,-56.0,16450.0,350.0,0.0,28292.0,51.0
3302,33,69,81.1719,5.0,751.0,754.0,134.0,0.0,538.0,101.0,1229.0,9352.0,9020.0,591.0,26.0,16700.0,19058.0,396.0,16480.0,351.0,0.0,28448.0,51.0
3302,33,70,82.1719,5.0,752.0,753.0,134.0,0.0,535.0,100.0,1226.0,9403.0,8947.0,730.0,26.0,17219.0,19090.0,-450.0,16464.0,351.0,0.0,28286.0,51.0
3302,33,71,83.2031,5.0,752.0,753.0,135.0,0.0,542.0,101.0,1226.0,9350.0,9032.0,438.0,26.0,17127.0,19068.0,31.0,16508.0,350.0,0.0,28278.0,51.0
3302,33,72,84.25,5.0,751.0,753.0,135.0,0.0,539.0,100.0,1228.0,9408.0,8921.0,521.0,26.0,17056.0,19066.0,-2.0,16462.0,346.0,0.0,28430.0,51.0
3302,33,73,85.25,5.0,751.0,753.0,136.0,0.0,545.0,101.0,1228.0,9350.0,8976.0,549.0,26.0,16928.0,19114.0,-308.0,16540.0,351.0,0.0,28442.0,51.0
3302,33,74,86.25,5.0,752.0,754.0,132.0,0.0,540.0,100.0,1229.0,9379.0,8944.0,904.0,26.0,16594.0,19076.0,2.0,16432.0,356.0,0.0,28280.0,51.0
3302,33,75,87.2812,5.0,751.0,753.0,133.0,0.0,543.0,102.0,1227.0,9341.0,9011.0,882.0,26.0,16789.0,19072.0,98.0,16450.0,358.0,0.0,28444.0,51.0
3302,33,76,88.2969,5.0,752.0,753.0,133.0,0.0,542.0,100.0,1226.0,9345.0,8995.0,664.0,26.0,17004.0,19098.0,862.0,16502.0,349.0,0.0,28270.0,51.0
3302,33,77,89.3281,5.0,752.0,754.0,132.0,0.0,542.0,101.0,1226.0,9384.0,8963.0,1146.0,26.0,16544.0,19086.0,151.0,16424.0,347.0,0.0,28436.0,51.0
3302,33,78,90.3437,5.0,752.0,753.0,134.0,0.0,543.0,102.0,1226.0,9353.0,9001.0,635.0,25.0,16791.0,19048.0,158.0,16492.0,344.0,0.0,28432.0,51.0
3302,33,79,91.3594,5.0,752.0,754.0,134.0,0.0,547.0,101.0,1227.0,9347.0,8972.0,795.0,26.0,16458.0,19062.0,-363.0,16470.0,352.0,0.0,28442.0,51.0
3302,33,80,92.375,5.0,752.0,753.0,134.0,0.0,543.0,101.0,1227.0,9384.0,8935.0,770.0,26.0,16820.0,19090.0,25.0,16498.0,359.0,0.0,28440.0,51.0
3302,33,81,93.4062,5.0,752.0,753.0,135.0,0.0,548.0,100.0,1227.0,9356.0,8996.0,935.0,26.0,16646.0,19094.0,39.0,16376.0,351.0,0.0,28274.0,51.0
3302,33,82,94.4062,5.0,752.0,754.0,133.0,0.0,553.0,101.0,1228.0,9392.0,8942.0,813.0,26.0,16557.0,19066.0,6.0,16540.0,343.0,0.0,28432.0,51.0
3302,33,83,95.4375,5.0,752.0,753.0,132.0,0.0,550.0,100.0,1229.0,9361.0,8988.0,601.0,26.0,16562.0,19052.0,-369.0,16496.0,350.0,0.0,28426.0,51.0
3302,33,84,96.5312,5.0,751.0,754.0,134.0,0.0,549.0,100.0,1228.0,9359.0,8953.0,598.0,26.0,16556.0,19084.0,-12.0,16478.0,354.0,0.0,28292.0,51.0
3302,33,85,97.5156,5.0,752.0,754.0,135.0,0.0,548.0,101.0,1228.0,9420.0,8945.0,381.0,26.0,17045.0,19068.0,144.0,16440.0,354.0,0.0,28436.0,51.0
3302,33,86,98.5625,5.0,752.0,753.0,135.0,0.0,549.0,101.0,1229.0,9406.0,8930.0,568.0,26.0,16684.0,19090.0,-402.0,16550.0,353.0,0.0,28282.0,51.0
3302,33,87,99.5781,5.0,752.0,754.0,134.0,0.0,546.0,100.0,1228.0,9346.0,9015.0,526.0,26.0,17033.0,19062.0,436.0,16484.0,346.0,0.0,28286.0,51.0
3302,33,88,100.609,5.0,752.0,754.0,135.0,0.0,551.0,100.0,1229.0,9362.0,8965.0,444.0,26.0,17045.0,19094.0,-54.0,16324.0,352.0,1.0,28282.0,51.0
3302,33,89,101.625,5.0,752.0,754.0,134.0,0.0,548.0,101.0,1227.0,9351.0,8987.0,548.0,26.0,16966.0,19090.0,332.0,16490.0,349.0,0.0,28446.0,51.0
3302,33,90,102.641,5.0,752.0,753.0,132.0,0.0,548.0,101.0,1226.0,9359.0,8981.0,-67.0,26.0,16977.0,19058.0,362.0,16474.0,351.0,0.0,28432.0,51.0
3302,33,91,103.688,5.0,752.0,753.0,132.0,0.0,548.0,100.0,1226.0,9401.0,8929.0,488.0,26.0,16496.0,19094.0,0.0,16546.0,346.0,0.0,28434.0,51.0
3302,33,92,104.688,5.0,752.0,753.0,134.0,0.0,547.0,101.0,1228.0,9369.0,8952.0,325.0,26.0,16616.0,19042.0,-438.0,16524.0,343.0,0.0,28290.0,51.0
3302,33,93,105.687,5.0,752.0,754.0,133.0,0.0,546.0,100.0,1227.0,9338.0,8984.0,595.0,26.0,16539.0,19050.0,-526.0,16468.0,355.0,0.0,28294.0,51.0
3302,33,94,106.719,5.0,752.0,754.0,134.0,0.0,544.0,101.0,1225.0,9351.0,8979.0,822.0,26.0,16671.0,19072.0,43.0,16396.0,351.0,0.0,28446.0,51.0
3302,33,95,107.734,5.0,753.0,753.0,134.0,0.0,542.0,100.0,1226.0,9317.0,9013.0,598.0,26.0,16526.0,19072.0,-261.0,16592.0,354.0,0.0,28428.0,51.0
3302,33,96,108.844,5.0,752.0,753.0,134.0,0.0,542.0,100.0,1226.0,9419.0,8925.0,530.0,26.0,16562.0,19062.0,-20.0,16444.0,348.0,0.0,28280.0,51.0
3302,33,97,109.828,5.0,752.0,753.0,132.0,0.0,547.0,100.0,1228.0,9385.0,8996.0,1246.0,25.0,16723.0,19088.0,86.0,16426.0,351.0,0.0,28276.0,51.0
3302,33,98,110.844,5.0,752.0,754.0,133.0,0.0,541.0,100.0,1232.0,9416.0,8932.0,413.0,26.0,17064.0,19094.0,104.0,16500.0,351.0,0.0,28278.0,51.0
3302,33,99,9.7031,4.0,751.0,753.0,135.0,0.0,356.0,101.0,1305.0,9477.0,8945.0,-349.0,29.0,17014.0,19802.0,-691.0,16388.0,351.0,0.0,27926.0,49.0
3303,33,0,9.7031,4.0,751.0,753.0,135.0,0.0,356.0,101.0,1305.0,9477.0,8945.0,-349.0,29.0,17014.0,19802.0,-691.0,16388.0,351.0,0.0,27926.0,49.0
3303,33,1,10.7344,4.0,751.0,753.0,136.0,0.0,333.0,101.0,1297.0,9467.0,8943.0,-1308.0,30.0,16757.0,19834.0,-358.0,16544.0,349.0,0.0,27828.0,49.0
3303,33,2,11.75,4.0,751.0,753.0,135.0,0.0,324.0,100.0,1295.0,9463.0,8952.0,-1726.0,30.0,16730.0,19952.0,132.0,16410.0,353.0,0.0,27826.0,49.0
3303,33,3,12.7656,4.0,751.0,752.0,132.0,0.0,319.0,100.0,1283.0,9397.0,9023.0,-501.0,30.0,17181.0,19944.0,-41.0,16748.0,359.0,0.0,27824.0,50.0
3303,33,4,13.7812,4.0,751.0,753.0,135.0,0.0,314.0,100.0,1207.0,9463.0,8988.0,-398.0,29.0,17245.0,20104.0,-400.0,16354.0,342.0,0.0,27550.0,51.0
3303,33,5,14.8125,4.0,751.0,753.0,132.0,0.0,644.0,100.0,1186.0,9426.0,8972.0,-345.0,29.0,16536.0,19446.0,846.0,16488.0,351.0,0.0,28376.0,50.0
3303,33,6,15.8281,4.0,752.0,752.0,132.0,0.0,896.0,101.0,1219.0,9435.0,9022.0,-871.0,29.0,16998.0,19412.0,-277.0,16576.0,347.0,1.0,28318.0,49.0
3303,33,7,16.8438,4.0,751.0,753.0,135.0,0.0,884.0,100.0,1235.0,9406.0,9018.0,-1249.0,30.0,16320.0,19228.0,-495.0,16708.0,339.0,0.0,28156.0,49.0
3303,33,8,17.8594,4.0,751.0,753.0,133.0,0.0,758.0,101.0,1256.0,9437.0,9034.0,293.0,28.0,16933.0,19306.0,-708.0,16866.0,351.0,0.0,28268.0,49.0
3303,33,9,18.8906,4.0,752.0,753.0,133.0,0.0,811.0,101.0,1213.0,9432.0,8997.0,45.0,28.0,16735.0,19406.0,298.0,16198.0,348.0,0.0,28142.0,50.0
3303,33,10,19.9063,4.0,751.0,753.0,134.0,0.0,820.0,101.0,1225.0,9423.0,8976.0,-1334.0,30.0,16634.0,19268.0,-40.0,16562.0,350.0,1.0,28298.0,49.0
3303,33,11,20.9375,4.0,751.0,753.0,132.0,0.0,826.0,101.0,1239.0,9475.0,8961.0,-1081.0,28.0,16855.0,19256.0,-364.0,16494.0,348.0,0.0,28294.0,49.0
3303,33,12,21.9531,4.0,752.0,753.0,133.0,0.0,828.0,101.0,1226.0,9416.0,8979.0,-1861.0,29.0,16902.0,19272.0,558.0,16390.0,348.0,0.0,28282.0,49.0
3303,33,13,22.9688,4.0,751.0,754.0,133.0,0.0,832.0,102.0,1228.0,9452.0,8953.0,-1561.0,29.0,16584.0,19268.0,-5.0,16570.0,337.0,0.0,28292.0,49.0
3303,33,14,24.0156,4.0,751.0,753.0,132.0,0.0,840.0,100.0,1229.0,9417.0,9005.0,-2138.0,29.0,16675.0,19262.0,302.0,16798.0,347.0,0.0,28304.0,49.0
3303,33,15,25.0312,4.0,751.0,754.0,133.0,0.0,857.0,101.0,1232.0,9450.0,8967.0,-1244.0,29.0,16868.0,19222.0,67.0,16294.0,352.0,1.0,28302.0,49.0
3303,33,16,26.0625,4.0,752.0,754.0,132.0,0.0,865.0,100.0,1230.0,9448.0,8943.0,-1784.0,29.0,16722.0,19206.0,598.0,16558.0,358.0,0.0,28298.0,49.0
3303,33,17,27.0781,4.0,752.0,754.0,133.0,0.0,863.0,99.0,1227.0,9379.0,9008.0,-987.0,28.0,16677.0,19198.0,67.0,16360.0,345.0,0.0,28316.0,49.0
3303,33,18,28.1094,4.0,751.0,753.0,133.0,0.0,871.0,101.0,1227.0,9447.0,8958.0,-2252.0,28.0,16347.0,19226.0,-70.0,16618.0,346.0,0.0,28312.0,49.0
3303,33,19,29.1094,4.0,752.0,752.0,131.0,0.0,872.0,100.0,1226.0,9459.0,8992.0,-1230.0,28.0,16628.0,19148.0,266.0,16434.0,361.0,0.0,28354.0,49.0
3303,33,20,30.1406,4.0,751.0,753.0,131.0,0.0,871.0,101.0,1224.0,9428.0,8967.0,-1398.0,28.0,16672.0,19154.0,57.0,16572.0,350.0,0.0,28346.0,49.0
3303,33,21,31.1719,4.0,752.0,753.0,136.0,0.0,869.0,101.0,1231.0,9438.0,8955.0,-844.0,28.0,16780.0,19144.0,-487.0,16782.0,344.0,1.0,28338.0,49.0
3303,33,22,32.1875,4.0,751.0,752.0,133.0,0.0,873.0,100.0,1227.0,9416.0,9003.0,-935.0,27.0,16740.0,19164.0,85.0,16674.0,347.0,0.0,28340.0,49.0
3303,33,23,33.1875,4.0,752.0,752.0,132.0,0.0,868.0,100.0,1230.0,9465.0,8960.0,-713.0,28.0,16462.0,19178.0,-3.0,16862.0,351.0,0.0,28348.0,49.0
3303,33,24,34.2188,4.0,752.0,754.0,133.0,0.0,870.0,102.0,1223.0,9465.0,9008.0,-164.0,27.0,16880.0,19140.0,-338.0,16452.0,350.0,0.0,28338.0,49.0
3303,33,25,35.2344,4.0,752.0,754.0,132.0,0.0,875.0,102.0,1232.0,9477.0,8964.0,-1524.0,27.0,16799.0,19156.0,-28.0,16860.0,344.0,1.0,28334.0,49.0
3303,33,26,36.2656,4.0,752.0,753.0,133.0,0.0,869.0,101.0,1222.0,9427.0,9034.0,-870.0,28.0,16556.0,19174.0,920.0,16528.0,342.0,1.0,28338.0,49.0
3303,33,27,37.2813,4.0,751.0,754.0,131.0,0.0,876.0,101.0,1234.0,9483.0,8955.0,-685.0,27.0,16510.0,19136.0,111.0,16310.0,345.0,1.0,28354.0,49.0
3303,33,28,38.2969,4.0,752.0,754.0,135.0,0.0,869.0,100.0,1223.0,9415.0,8979.0,-1414.0,28.0,16460.0,19154.0,226.0,16698.0,344.0,1.0,28338.0,49.0
3303,33,29,39.3281,4.0,752.0,754.0,136.0,0.0,876.0,101.0,1231.0,9450.0,8992.0,-1127.0,27.0,17087.0,19158.0,73.0,16512.0,359.0,0.0,28340.0,49.0
3303,33,30,40.3437,4.0,752.0,752.0,131.0,0.0,880.0,100.0,1226.0,9404.0,9029.0,-1741.0,28.0,15974.0,19140.0,1116.0,16824.0,342.0,1.0,28340.0,49.0
3303,33,31,41.3594,4.0,751.0,753.0,135.0,0.0,872.0,100.0,1230.0,9438.0,8948.0,-910.0,27.0,16587.0,19156.0,622.0,16838.0,344.0,1.0,28334.0,49.0
3303,33,32,42.375,4.0,752.0,754.0,132.0,0.0,871.0,101.0,1226.0,9455.0,8976.0,-1074.0,28.0,16546.0,19132.0,-41.0,16502.0,346.0,0.0,28344.0,49.0
3303,33,33,43.4219,4.0,752.0,753.0,133.0,0.0,869.0,101.0,1232.0,9428.0,9042.0,-1226.0,27.0,17083.0,19176.0,1394.0,16446.0,340.0,1.0,28358.0,49.0
3303,33,34,44.4375,4.0,751.0,753.0,133.0,0.0,868.0,102.0,1227.0,9419.0,8993.0,-2279.0,27.0,16602.0,19160.0,-461.0,16536.0,354.0,0.0,28350.0,49.0
3303,33,35,45.4687,4.0,752.0,752.0,136.0,0.0,869.0,101.0,1226.0,9392.0,9008.0,-1813.0,27.0,16864.0,19154.0,59.0,16696.0,346.0,1.0,28332.0,49.0
3303,33,36,46.4844,4.0,752.0,753.0,133.0,0.0,868.0,101.0,1228.0,9418.0,9072.0,-1030.0,27.0,16866.0,19132.0,-32.0,16888.0,354.0,0.0,28334.0,49.0
3303,33,37,47.5156,4.0,752.0,754.0,135.0,0.0,870.0,101.0,1229.0,9420.0,8952.0,-1707.0,27.0,16719.0,19150.0,1272.0,16476.0,339.0,1.0,28350.0,49.0
3303,33,38,48.5156,4.0,751.0,754.0,136.0,0.0,863.0,101.0,1228.0,9411.0,8988.0,-227.0,27.0,16676.0,19164.0,-50.0,16914.0,350.0,0.0,28356.0,49.0
3303,33,39,49.5469,4.0,751.0,754.0,131.0,0.0,865.0,101.0,1229.0,9414.0,9001.0,-1719.0,27.0,16505.0,19160.0,-295.0,16672.0,345.0,0.0,28348.0,49.0
3303,33,40,50.5937,4.0,752.0,754.0,135.0,0.0,864.0,100.0,1228.0,9400.0,8970.0,-1676.0,27.0,16680.0,19120.0,1554.0,16584.0,348.0,0.0,28340.0,49.0
3303,33,41,51.5937,4.0,752.0,753.0,127.0,0.0,856.0,100.0,1227.0,9464.0,8942.0,-1389.0,27.0,16356.0,19138.0,-450.0,16440.0,357.0,1.0,28330.0,49.0
3303,33,42,52.5937,4.0,752.0,753.0,134.0,0.0,844.0,100.0,1228.0,9395.0,8992.0,-1499.0,28.0,16471.0,19146.0,-88.0,16222.0,348.0,1.0,28350.0,49.0
3303,33,43,53.625,4.0,751.0,752.0,133.0,0.0,750.0,100.0,1234.0,9411.0,8972.0,93.0,28.0,16594.0,19156.0,-617.0,16786.0,353.0,0.0,28138.0,49.0
3303,33,44,54.6562,4.0,752.0,753.0,134.0,0.0,624.0,101.0,1244.0,9445.0,8992.0,580.0,27.0,16423.0,19332.0,-852.0,16756.0,343.0,0.0,28082.0,50.0
3303,33,45,55.6719,4.0,751.0,753.0,133.0,0.0,499.0,101.0,1236.0,9391.0,8963.0,895.0,28.0,16235.0,19522.0,-689.0,16840.0,342.0,0.0,27944.0,50.0
3303,33,46,56.6875,4.0,752.0,753.0,134.0,0.0,409.0,100.0,1232.0,9467.0,8911.0,-153.0,30.0,16318.0,19884.0,-467.0,16198.0,352.0,0.0,27816.0,50.0
3303,33,47,57.7344,5.0,752.0,753.0,135.0,0.0,356.0,100.0,1284.0,9444.0,8933.0,-2009.0,30.0,16200.0,19790.0,-370.0,16366.0,347.0,0.0,27830.0,49.0
3303,33,48,58.7344,5.0,752.0,753.0,136.0,0.0,360.0,101.0,1288.0,9395.0,8996.0,-1224.0,30.0,16553.0,19780.0,-322.0,16426.0,350.0,0.0,27824.0,50.0
3303,33,49,59.75,5.0,752.0,754.0,133.0,0.0,357.0,100.0,1215.0,9457.0,8987.0,526.0,28.0,16576.0,19782.0,141.0,16716.0,354.0,0.0,27806.0,51.0
3303,33,50,60.7656,5.0,752.0,753.0,132.0,0.0,350.0,101.0,1227.0,9408.0,9015.0,-845.0,29.0,16560.0,19776.0,-677.0,16862.0,348.0,0.0,27814.0,50.0
3303,33,51,61.7812,5.0,752.0,753.0,135.0,0.0,351.0,101.0,1232.0,9436.0,8980.0,-1007.0,29.0,16571.0,19830.0,-565.0,16542.0,346.0,0.0,27766.0,50.0
3303,33,52,62.8125,5.0,752.0,754.0,135.0,0.0,346.0,101.0,1228.0,9408.0,9012.0,-702.0,29.0,16393.0,19838.0,139.0,16554.0,348.0,0.0,27762.0,50.0
3303,33,53,63.8281,5.0,751.0,753.0,135.0,0.0,341.0,100.0,1229.0,9476.0,8950.0,-1383.0,29.0,16593.0,19836.0,-521.0,16744.0,350.0,0.0,27764.0,50.0
3303,33,54,64.8437,5.0,752.0,753.0,134.0,0.0,338.0,101.0,1228.0,9443.0,8964.0,-1185.0,29.0,16387.0,19832.0,-771.0,16890.0,350.0,0.0,27678.0,50.0
3303,33,55,65.8594,5.0,752.0,754.0,131.0,0.0,330.0,101.0,1227.0,9414.0,9007.0,-1423.0,29.0,16441.0,19924.0,-341.0,16082.0,343.0,0.0,27496.0,50.0
3303,33,56,66.8906,5.0,752.0,755.0,131.0,0.0,325.0,100.0,1227.0,9477.0,8956.0,-1694.0,29.0,16543.0,19986.0,125.0,16310.0,350.0,0.0,27638.0,50.0
3303,33,57,67.9062,5.0,752.0,753.0,135.0,0.0,321.0,101.0,1225.0,9437.0,8983.0,-2437.0,29.0,16443.0,19958.0,-15.0,16544.0,349.0,0.0,27628.0,50.0
3303,33,58,68.9375,5.0,751.0,754.0,134.0,0.0,310.0,102.0,1220.0,9464.0,8984.0,-1391.0,30.0,16358.0,19988.0,-94.0,16828.0,356.0,0.0,27600.0,50.0
3303,33,59,69.9531,5.0,752.0,754.0,134.0,0.0,304.0,100.0,1225.0,9471.0,8978.0,-1767.0,30.0,16030.0,20158.0,-357.0,16570.0,347.0,1.0,27300.0,50.0
3303,33,60,70.9687,5.0,752.0,754.0,133.0,0.0,293.0,100.0,1219.0,9428.0,9017.0,-934.0,31.0,15953.0,20176.0,-302.0,16440.0,343.0,0.0,27494.0,50.0
3303,33,61,72.0,5.0,752.0,753.0,135.0,0.0,290.0,100.0,1231.0,9488.0,8992.0,-947.0,30.0,16247.0,20230.0,28.0,16712.0,352.0,0.0,27492.0,49.0
3303,33,62,73.0,5.0,752.0,753.0,133.0,0.0,303.0,100.0,1234.0,9472.0,9056.0,-67.0,29.0,16062.0,20222.0,302.0,16178.0,356.0,0.0,27504.0,50.0
3303,33,63,74.0312,5.0,751.0,753.0,132.0,0.0,346.0,101.0,1240.0,9467.0,9025.0,1307.0,25.0,17058.0,20154.0,792.0,16876.0,361.0,0.0,27910.0,50.0
3303,33,64,75.0469,5.0,752.0,754.0,131.0,0.0,391.0,101.0,1237.0,9506.0,9001.0,1088.0,26.0,17395.0,19824.0,270.0,16226.0,358.0,1.0,27862.0,50.0
3303,33,65,76.0781,5.0,751.0,751.0,132.0,0.0,451.0,101.0,1228.0,9413.0,9022.0,1253.0,26.0,17211.0,19598.0,698.0,16068.0,345.0,0.0,28078.0,50.0
3303,33,66,77.1094,5.0,752.0,753.0,133.0,0.0,518.0,100.0,1231.0,9370.0,8928.0,630.0,26.0,17282.0,19280.0,620.0,16388.0,352.0,1.0,28378.0,51.0
3303,33,67,78.125,5.0,752.0,753.0,131.0,0.0,528.0,100.0,1225.0,9383.0,8931.0,1243.0,26.0,16673.0,19062.0,-458.0,16542.0,348.0,0.0,28386.0,51.0
3303,33,68,79.1406,5.0,751.0,753.0,133.0,0.0,533.0,100.0,1227.0,9412.0,8928.0,212.0,26.0,16999.0,19076.0,151.0,16416.0,348.0,0.0,28374.0,51.0
3303,33,69,80.1719,5.0,752.0,753.0,134.0,0.0,538.0,100.0,1230.0,9419.0,8935.0,319.0,26.0,16891.0,19090.0,-22.0,16572.0,356.0,0.0,28378.0,51.0
3303,33,70,81.1875,5.0,752.0,754.0,134.0,0.0,537.0,100.0,1229.0,9444.0,8964.0,9.0,26.0,17065.0,19060.0,-273.0,16588.0,342.0,0.0,28372.0,51.0
3303,33,71,82.2031,5.0,752.0,753.0,134.0,0.0,536.0,100.0,1229.0,9387.0,8943.0,-58.0,26.0,16813.0,19060.0,47.0,16534.0,349.0,0.0,28378.0,51.0
3303,33,72,83.2187,5.0,751.0,752.0,135.0,0.0,542.0,100.0,1230.0,9402.0,8952.0,823.0,26.0,16662.0,19072.0,478.0,16442.0,354.0,0.0,28378.0,51.0
